Date,Open,High,Low,Close,Adj Close,Volume
2015-11-12,2615.000000,2630.000000,2615.000000,2615.000000,2439.991943,35100
2015-11-13,2615.000000,2615.000000,2615.000000,2615.000000,2439.991943,0
2015-11-16,2600.000000,2615.000000,2600.000000,2615.000000,2439.991943,13300
2015-11-17,2650.000000,2675.000000,2650.000000,2650.000000,2472.649658,9000
2015-11-18,2680.000000,2680.000000,2650.000000,2650.000000,2472.649658,3200
2015-11-19,2650.000000,2675.000000,2650.000000,2650.000000,2472.649658,12100
2015-11-20,2650.000000,2675.000000,2625.000000,2675.000000,2495.976563,19000
2015-11-23,2675.000000,2675.000000,2675.000000,2675.000000,2495.976563,0
2015-11-24,2675.000000,2675.000000,2670.000000,2670.000000,2491.311279,35400
2015-11-25,2670.000000,2710.000000,2650.000000,2650.000000,2472.649658,164200
2015-11-26,2650.000000,2650.000000,2650.000000,2650.000000,2472.649658,700
2015-11-27,2650.000000,2650.000000,2625.000000,2625.000000,2449.322754,11300
2015-11-30,2650.000000,2650.000000,2615.000000,2615.000000,2439.991943,11500
2015-12-01,2550.000000,2550.000000,2550.000000,2550.000000,2379.342041,14900
2015-12-02,2575.000000,2575.000000,2575.000000,2575.000000,2402.668945,200
2015-12-03,2550.000000,2550.000000,2490.000000,2500.000000,2332.688477,13700
2015-12-04,2500.000000,2500.000000,2500.000000,2500.000000,2332.688477,0
2015-12-07,2510.000000,2510.000000,2500.000000,2500.000000,2332.688477,200
2015-12-08,2450.000000,2500.000000,2250.000000,2500.000000,2332.688477,5900
2015-12-09,2500.000000,2500.000000,2500.000000,2500.000000,2332.688477,0
2015-12-10,2500.000000,2500.000000,2500.000000,2500.000000,2332.688477,200
2015-12-11,2500.000000,2500.000000,2500.000000,2500.000000,2332.688477,100
2015-12-14,2500.000000,2500.000000,2500.000000,2500.000000,2332.688477,65000
2015-12-15,2500.000000,2500.000000,2495.000000,2495.000000,2328.022949,1300
2015-12-16,2350.000000,2500.000000,2350.000000,2500.000000,2332.688477,2400
2015-12-17,2500.000000,2500.000000,2500.000000,2500.000000,2332.688477,0
2015-12-18,2485.000000,2490.000000,2485.000000,2490.000000,2323.357666,4000
2015-12-21,2490.000000,2490.000000,2490.000000,2490.000000,2323.357666,0
2015-12-22,2490.000000,2490.000000,2490.000000,2490.000000,2323.357666,0
2015-12-23,2490.000000,2490.000000,2490.000000,2490.000000,2323.357666,0
2015-12-28,2500.000000,2500.000000,2400.000000,2400.000000,2239.380859,2600
2015-12-29,2450.000000,2450.000000,2450.000000,2450.000000,2286.034668,5000
2015-12-30,2450.000000,2450.000000,2400.000000,2400.000000,2239.380859,15500
2016-01-04,2450.000000,2450.000000,2405.000000,2405.000000,2244.046143,2300
2016-01-05,2420.000000,2420.000000,2420.000000,2420.000000,2258.042236,100
2016-01-06,2420.000000,2420.000000,2420.000000,2420.000000,2258.042236,35600
2016-01-07,2350.000000,2420.000000,2345.000000,2410.000000,2248.711426,92100
2016-01-08,2400.000000,2420.000000,2400.000000,2400.000000,2239.380859,48600
2016-01-11,2350.000000,2350.000000,2350.000000,2350.000000,2192.727051,50500
2016-01-12,2350.000000,2350.000000,2300.000000,2300.000000,2146.073242,91100
2016-01-13,2300.000000,2350.000000,2225.000000,2235.000000,2085.423340,438900
2016-01-14,2220.000000,2230.000000,2210.000000,2225.000000,2076.092529,128600
2016-01-15,2220.000000,2280.000000,2220.000000,2225.000000,2076.092529,41500
2016-01-18,2225.000000,2225.000000,2180.000000,2180.000000,2034.104126,34400
2016-01-19,2105.000000,2225.000000,2105.000000,2225.000000,2076.092529,80600
2016-01-20,2200.000000,2225.000000,2075.000000,2100.000000,1959.458130,57200
2016-01-21,2150.000000,2150.000000,2100.000000,2150.000000,2006.111938,8400
2016-01-22,2150.000000,2150.000000,2150.000000,2150.000000,2006.111938,21400
2016-01-25,2150.000000,2150.000000,2080.000000,2100.000000,1959.458130,361100
2016-01-26,2100.000000,2100.000000,2000.000000,2100.000000,1959.458130,22400
2016-01-27,2100.000000,2150.000000,2075.000000,2150.000000,2006.111938,557300
2016-01-28,2125.000000,2150.000000,2125.000000,2150.000000,2006.111938,95600
2016-01-29,2150.000000,2150.000000,2150.000000,2150.000000,2006.111938,400
2016-02-01,2150.000000,2150.000000,2080.000000,2140.000000,1996.781128,600
2016-02-02,2140.000000,2150.000000,2035.000000,2035.000000,1898.808350,107200
2016-02-03,2035.000000,2100.000000,2035.000000,2075.000000,1936.131348,68200
2016-02-04,2095.000000,2095.000000,2095.000000,2095.000000,1954.792847,1100
2016-02-05,2125.000000,2125.000000,2095.000000,2095.000000,1954.792847,78400
2016-02-09,2095.000000,2150.000000,2090.000000,2095.000000,1954.792847,26400
2016-02-10,2100.000000,2100.000000,2085.000000,2085.000000,1945.462036,317000
2016-02-11,2075.000000,2095.000000,2075.000000,2090.000000,1950.127441,26600
2016-02-12,2085.000000,2100.000000,2080.000000,2095.000000,1954.792847,35400
2016-02-15,2095.000000,2100.000000,2090.000000,2090.000000,1950.127441,108400
2016-02-16,2100.000000,2100.000000,2090.000000,2090.000000,1950.127441,130600
2016-02-17,2105.000000,2150.000000,2080.000000,2080.000000,1940.796631,345600
2016-02-18,2080.000000,2100.000000,2080.000000,2090.000000,1950.127441,315600
2016-02-19,2090.000000,2090.000000,2060.000000,2075.000000,1936.131348,123600
2016-02-22,2095.000000,2095.000000,2055.000000,2085.000000,1945.462036,63400
2016-02-23,2085.000000,2095.000000,2070.000000,2085.000000,1945.462036,444400
2016-02-24,2100.000000,2300.000000,2100.000000,2255.000000,2104.084961,2414500
2016-02-25,2340.000000,2650.000000,2340.000000,2565.000000,2393.338135,870100
2016-02-26,2615.000000,2850.000000,2610.000000,2770.000000,2584.618652,970200
2016-02-29,2805.000000,2905.000000,2805.000000,2840.000000,2649.933838,2282000
2016-03-01,2835.000000,2845.000000,2770.000000,2800.000000,2612.610840,565400
2016-03-02,2800.000000,2810.000000,2750.000000,2760.000000,2575.287842,1708900
2016-03-03,2800.000000,2800.000000,2765.000000,2800.000000,2612.610840,3228600
2016-03-04,2800.000000,2805.000000,2765.000000,2800.000000,2612.610840,16120600
2016-03-07,2800.000000,2835.000000,2790.000000,2800.000000,2612.610840,17650600
2016-03-08,2800.000000,2800.000000,2775.000000,2800.000000,2612.610840,5004000
2016-03-10,2800.000000,2800.000000,2775.000000,2800.000000,2612.610840,3019100
2016-03-11,2800.000000,2800.000000,2800.000000,2800.000000,2612.610840,0
2016-03-14,2800.000000,2800.000000,2800.000000,2800.000000,2612.610840,0
2016-03-15,2800.000000,2800.000000,2775.000000,2800.000000,2612.610840,3015200
2016-03-16,2795.000000,2805.000000,2795.000000,2795.000000,2607.945557,3516500
2016-03-17,2800.000000,2800.000000,2770.000000,2770.000000,2584.618652,269400
2016-03-18,2800.000000,2800.000000,2750.000000,2750.000000,2565.957031,50100
2016-03-21,2720.000000,2795.000000,2700.000000,2785.000000,2598.614746,151900
2016-03-22,2800.000000,2800.000000,2785.000000,2785.000000,2598.614746,1351700
2016-03-23,2750.000000,2800.000000,2750.000000,2800.000000,2612.610840,41800
2016-03-24,2715.000000,2825.000000,2715.000000,2800.000000,2612.610840,254600
2016-03-28,2800.000000,2800.000000,2735.000000,2735.000000,2551.961182,10100
2016-03-29,2775.000000,2800.000000,2750.000000,2800.000000,2612.610840,270400
2016-03-30,2795.000000,2800.000000,2760.000000,2800.000000,2612.610840,407700
2016-03-31,2800.000000,2800.000000,2740.000000,2800.000000,2612.610840,1744500
2016-04-01,2810.000000,2810.000000,2765.000000,2795.000000,2607.945557,1800
2016-04-04,2765.000000,2790.000000,2765.000000,2790.000000,2603.280029,900
2016-04-05,2790.000000,2795.000000,2760.000000,2795.000000,2607.945557,1300
2016-04-06,2795.000000,2795.000000,2720.000000,2720.000000,2537.965088,90400
2016-04-07,2725.000000,2725.000000,2720.000000,2720.000000,2537.965088,14500
2016-04-08,2730.000000,2730.000000,2680.000000,2730.000000,2547.295654,118700
2016-04-11,2730.000000,2730.000000,2730.000000,2730.000000,2547.295654,0
2016-04-12,2785.000000,2785.000000,2750.000000,2775.000000,2589.283936,5000
2016-04-13,2775.000000,2775.000000,2775.000000,2775.000000,2589.283936,0
2016-04-14,2775.000000,2775.000000,2775.000000,2775.000000,2589.283936,0
2016-04-15,2775.000000,2775.000000,2775.000000,2775.000000,2589.283936,0
2016-04-18,2775.000000,2775.000000,2775.000000,2775.000000,2589.283936,0
2016-04-19,2775.000000,2775.000000,2775.000000,2775.000000,2589.283936,0
2016-04-20,2675.000000,2675.000000,2620.000000,2675.000000,2495.976563,6900
2016-04-21,2675.000000,2785.000000,2660.000000,2660.000000,2481.980469,9762200
2016-04-22,2675.000000,2675.000000,2675.000000,2675.000000,2495.976563,2200600
2016-04-25,2675.000000,2675.000000,2650.000000,2650.000000,2472.649658,6153300
2016-04-26,2650.000000,2745.000000,2650.000000,2650.000000,2472.649658,29400
2016-04-27,2650.000000,2700.000000,2600.000000,2700.000000,2519.303467,28800
2016-04-28,2680.000000,2680.000000,2680.000000,2680.000000,2500.641846,4400
2016-04-29,2680.000000,2680.000000,2600.000000,2680.000000,2500.641846,600
2016-05-02,2680.000000,2700.000000,2650.000000,2650.000000,2472.649658,31400
2016-05-03,2650.000000,2660.000000,2640.000000,2650.000000,2472.649658,1482200
2016-05-04,2650.000000,2790.000000,2650.000000,2650.000000,2472.649658,1034000
2016-05-09,2650.000000,2670.000000,2650.000000,2670.000000,2491.311279,103500
2016-05-10,2670.000000,2670.000000,2670.000000,2670.000000,2491.311279,1106600
2016-05-11,2650.000000,2660.000000,2650.000000,2650.000000,2472.649658,8400
2016-05-12,2650.000000,2700.000000,2650.000000,2660.000000,2481.980469,58800
2016-05-13,2660.000000,2660.000000,2650.000000,2650.000000,2472.649658,37400
2016-05-16,2650.000000,2680.000000,2650.000000,2650.000000,2472.649658,3125800
2016-05-17,2650.000000,2680.000000,2650.000000,2680.000000,2500.641846,873300
2016-05-18,2700.000000,2700.000000,2650.000000,2650.000000,2472.649658,25500
2016-05-19,2650.000000,2650.000000,2650.000000,2650.000000,2472.649658,367900
2016-05-20,2650.000000,2700.000000,2650.000000,2700.000000,2519.303467,1218500
2016-05-23,2650.000000,2750.000000,2650.000000,2750.000000,2565.957031,4500
2016-05-24,2480.000000,2480.000000,2480.000000,2480.000000,2314.026855,18100
2016-05-25,2490.000000,2640.000000,2490.000000,2530.000000,2360.680664,3300
2016-05-26,2530.000000,2590.000000,2530.000000,2590.000000,2416.665039,1400
2016-05-27,2590.000000,2590.000000,2590.000000,2590.000000,2416.665039,1300
2016-05-30,2600.000000,2640.000000,2590.000000,2600.000000,2425.995850,10200
2016-05-31,2590.000000,2600.000000,2590.000000,2600.000000,2425.995850,2500
2016-06-01,2600.000000,2600.000000,2600.000000,2600.000000,2425.995850,8500
2016-06-02,2570.000000,2570.000000,2480.000000,2480.000000,2314.026855,26100
2016-06-03,2540.000000,2540.000000,2500.000000,2530.000000,2360.680664,9000
2016-06-06,2540.000000,2550.000000,2400.000000,2550.000000,2379.342041,83000
2016-06-07,2550.000000,2550.000000,2540.000000,2550.000000,2379.342041,10600
2016-06-08,2550.000000,2550.000000,2550.000000,2550.000000,2379.342041,0
2016-06-09,2580.000000,2590.000000,2580.000000,2590.000000,2416.665039,200
2016-06-10,2520.000000,2560.000000,2490.000000,2550.000000,2379.342041,103600
2016-06-13,2490.000000,2500.000000,2490.000000,2490.000000,2323.357666,16200
2016-06-14,2500.000000,2540.000000,2500.000000,2540.000000,2370.011230,40200
2016-06-15,2540.000000,2540.000000,2540.000000,2540.000000,2370.011230,0
2016-06-16,2540.000000,2540.000000,2490.000000,2540.000000,2370.011230,4400
2016-06-17,2540.000000,2540.000000,2490.000000,2530.000000,2360.680664,6600
2016-06-20,2530.000000,2530.000000,2480.000000,2530.000000,2360.680664,1600
2016-06-21,2580.000000,2580.000000,2450.000000,2450.000000,2286.034668,116800
2016-06-22,2450.000000,2520.000000,2450.000000,2510.000000,2342.019287,314700
2016-06-23,2510.000000,2550.000000,2410.000000,2550.000000,2379.342041,1700
2016-06-24,2500.000000,2500.000000,2480.000000,2490.000000,2323.357666,4200
2016-06-27,2490.000000,2490.000000,2490.000000,2490.000000,2323.357666,1500
2016-06-28,2500.000000,2500.000000,2450.000000,2490.000000,2323.357666,119700
2016-06-29,2460.000000,2540.000000,2460.000000,2540.000000,2370.011230,44500
2016-06-30,2500.000000,2500.000000,2460.000000,2470.000000,2304.696045,56000
2016-07-01,2500.000000,2500.000000,2440.000000,2440.000000,2276.703857,24200
2016-07-11,2490.000000,2500.000000,2440.000000,2460.000000,2295.365479,29800
2016-07-12,2500.000000,2630.000000,2500.000000,2540.000000,2370.011230,1719700
2016-07-13,2450.000000,2570.000000,2440.000000,2450.000000,2286.034668,1139000
2016-07-14,2450.000000,2450.000000,2430.000000,2430.000000,2267.373047,1061100
2016-07-15,2430.000000,2480.000000,2410.000000,2410.000000,2248.711426,177100
2016-07-18,2410.000000,2420.000000,2400.000000,2410.000000,2248.711426,2192100
2016-07-19,2410.000000,2410.000000,2390.000000,2390.000000,2230.050049,954600
2016-07-20,2400.000000,2420.000000,2380.000000,2390.000000,2230.050049,3897300
2016-07-21,2410.000000,2420.000000,2380.000000,2380.000000,2220.719238,949700
2016-07-22,2370.000000,2400.000000,2370.000000,2380.000000,2220.719238,78800
2016-07-25,2410.000000,2410.000000,2370.000000,2370.000000,2211.388428,64600
2016-07-26,2370.000000,2370.000000,2330.000000,2340.000000,2183.396240,764300
2016-07-27,2340.000000,2410.000000,2300.000000,2300.000000,2146.073242,2252600
2016-07-28,2300.000000,2400.000000,2300.000000,2380.000000,2220.719238,488800
2016-07-29,2380.000000,2400.000000,2360.000000,2360.000000,2202.057617,321800
2016-08-01,2360.000000,2390.000000,2290.000000,2300.000000,2146.073242,2413000
2016-08-02,2300.000000,2300.000000,2250.000000,2290.000000,2136.742676,1112200
2016-08-03,2300.000000,2440.000000,2290.000000,2430.000000,2267.373047,3856000
2016-08-04,2510.000000,2520.000000,2430.000000,2510.000000,2342.019287,3136500
2016-08-05,2600.000000,2890.000000,2550.000000,2850.000000,2659.264648,5976600
2016-08-08,2900.000000,3100.000000,2870.000000,3010.000000,2808.556641,2477400
2016-08-09,3010.000000,3040.000000,2840.000000,3000.000000,2799.226074,2547600
2016-08-10,3000.000000,3010.000000,2930.000000,2980.000000,2780.564453,545900
2016-08-11,2990.000000,3010.000000,2950.000000,2950.000000,2752.572021,829900
2016-08-12,2940.000000,2970.000000,2910.000000,2910.000000,2715.249268,155400
2016-08-15,2910.000000,2910.000000,2700.000000,2780.000000,2593.949463,368100
2016-08-16,2790.000000,2830.000000,2760.000000,2810.000000,2621.941650,403100
2016-08-18,2880.000000,2900.000000,2800.000000,2800.000000,2612.610840,188700
2016-08-19,2800.000000,2800.000000,2750.000000,2750.000000,2565.957031,163400
2016-08-22,2800.000000,2800.000000,2730.000000,2730.000000,2547.295654,70200
2016-08-23,2700.000000,2700.000000,2560.000000,2580.000000,2407.334229,735800
2016-08-24,2590.000000,2630.000000,2580.000000,2610.000000,2435.326660,61800
2016-08-25,2630.000000,2680.000000,2610.000000,2620.000000,2444.657471,315500
2016-08-26,2670.000000,2670.000000,2590.000000,2660.000000,2481.980469,226900
2016-08-29,2660.000000,2690.000000,2660.000000,2670.000000,2491.311279,90000
2016-08-30,2670.000000,2690.000000,2660.000000,2660.000000,2481.980469,170800
2016-08-31,2650.000000,2690.000000,2650.000000,2670.000000,2491.311279,65700
2016-09-01,2670.000000,2710.000000,2640.000000,2650.000000,2472.649658,86300
2016-09-02,2650.000000,2650.000000,2640.000000,2650.000000,2472.649658,3200
2016-09-05,2650.000000,2670.000000,2650.000000,2650.000000,2472.649658,15900
2016-09-06,2640.000000,2650.000000,2560.000000,2650.000000,2472.649658,81100
2016-09-07,2680.000000,2700.000000,2620.000000,2700.000000,2519.303467,114300
2016-09-08,2700.000000,2700.000000,2700.000000,2700.000000,2519.303467,3000
2016-09-09,2700.000000,2700.000000,2650.000000,2680.000000,2500.641846,26700
2016-09-13,2620.000000,2620.000000,2550.000000,2550.000000,2379.342041,43100
2016-09-14,2520.000000,2520.000000,2460.000000,2480.000000,2314.026855,2342400
2016-09-15,2550.000000,2550.000000,2500.000000,2520.000000,2351.349854,41200
2016-09-16,2520.000000,2530.000000,2500.000000,2500.000000,2332.688477,29600
2016-09-19,2490.000000,2590.000000,2490.000000,2500.000000,2332.688477,338400
2016-09-20,2510.000000,2510.000000,2480.000000,2490.000000,2323.357666,45800
2016-09-21,2490.000000,2490.000000,2470.000000,2480.000000,2314.026855,31700
2016-09-22,2480.000000,2500.000000,2470.000000,2490.000000,2323.357666,341700
2016-09-23,2490.000000,2500.000000,2490.000000,2490.000000,2323.357666,13600
2016-09-26,2490.000000,2490.000000,2470.000000,2470.000000,2304.696045,3100
2016-09-27,2470.000000,2470.000000,2450.000000,2460.000000,2295.365479,49500
2016-09-28,2460.000000,2510.000000,2460.000000,2510.000000,2342.019287,10600
2016-09-29,2510.000000,2520.000000,2490.000000,2490.000000,2323.357666,149500
2016-09-30,2490.000000,2570.000000,2480.000000,2560.000000,2388.672852,66800
2016-10-03,2550.000000,2600.000000,2550.000000,2600.000000,2425.995850,6200
2016-10-04,2600.000000,2600.000000,2590.000000,2600.000000,2425.995850,37400
2016-10-05,2600.000000,2660.000000,2600.000000,2650.000000,2472.649658,79500
2016-10-06,2600.000000,2600.000000,2530.000000,2530.000000,2360.680664,93200
2016-10-07,2630.000000,2630.000000,2540.000000,2620.000000,2444.657471,12100
2016-10-10,2620.000000,2650.000000,2620.000000,2630.000000,2453.988037,45700
2016-10-11,2630.000000,2630.000000,2580.000000,2600.000000,2425.995850,5800
2016-10-12,2600.000000,2600.000000,2560.000000,2590.000000,2416.665039,8400
2016-10-13,2590.000000,2610.000000,2580.000000,2610.000000,2435.326660,57000
2016-10-14,2610.000000,2610.000000,2600.000000,2600.000000,2425.995850,1400
2016-10-17,2600.000000,2600.000000,2600.000000,2600.000000,2425.995850,1200
2016-10-18,2610.000000,2660.000000,2600.000000,2650.000000,2472.649658,305000
2016-10-19,2600.000000,2700.000000,2600.000000,2670.000000,2491.311279,134400
2016-10-20,2670.000000,2690.000000,2600.000000,2670.000000,2491.311279,147000
2016-10-21,2670.000000,2680.000000,2660.000000,2670.000000,2491.311279,33200
2016-10-24,2670.000000,2700.000000,2670.000000,2680.000000,2500.641846,22400
2016-10-25,2680.000000,2680.000000,2680.000000,2680.000000,2500.641846,56200
2016-10-26,2700.000000,2880.000000,2700.000000,2870.000000,2677.926270,1305000
2016-10-27,2890.000000,2930.000000,2890.000000,2910.000000,2715.249268,405700
2016-10-28,2920.000000,2920.000000,2850.000000,2870.000000,2677.926270,91000
2016-10-31,2870.000000,2890.000000,2870.000000,2870.000000,2677.926270,210900
2016-11-01,2870.000000,2870.000000,2830.000000,2870.000000,2677.926270,12600
2016-11-02,2820.000000,2870.000000,2820.000000,2870.000000,2677.926270,6900
2016-11-03,2870.000000,2890.000000,2870.000000,2880.000000,2687.257080,560100
2016-11-04,2880.000000,2890.000000,2870.000000,2890.000000,2696.587891,9100
2016-11-07,2890.000000,2890.000000,2870.000000,2880.000000,2687.257080,37300
2016-11-08,2880.000000,2900.000000,2880.000000,2880.000000,2687.257080,200100
2016-11-09,2870.000000,2880.000000,2810.000000,2870.000000,2677.926270,194300
2016-11-10,2880.000000,2880.000000,2870.000000,2870.000000,2677.926270,6700
2016-11-11,2870.000000,2870.000000,2870.000000,2870.000000,2677.926270,300000
2016-11-14,2870.000000,2870.000000,2850.000000,2870.000000,2677.926270,375200
2016-11-15,2870.000000,2870.000000,2850.000000,2850.000000,2659.264648,460700
2016-11-16,2850.000000,2850.000000,2840.000000,2840.000000,2649.933838,66500
2016-11-17,2810.000000,2820.000000,2810.000000,2820.000000,2631.272461,3500
2016-11-18,2820.000000,2820.000000,2820.000000,2820.000000,2631.272461,200
2016-11-21,2800.000000,2800.000000,2750.000000,2800.000000,2612.610840,30000
2016-11-22,2800.000000,2800.000000,2800.000000,2800.000000,2612.610840,1000
2016-11-23,2790.000000,2790.000000,2790.000000,2790.000000,2603.280029,1000
2016-11-24,2790.000000,2790.000000,2790.000000,2790.000000,2603.280029,0
2016-11-25,2740.000000,2740.000000,2740.000000,2740.000000,2556.626221,300
2016-11-28,2740.000000,2740.000000,2730.000000,2740.000000,2556.626221,3000
2016-11-29,2830.000000,2830.000000,2830.000000,2830.000000,2640.603271,2400
2016-11-30,2830.000000,2830.000000,2830.000000,2830.000000,2640.603271,0
2016-12-01,2830.000000,2830.000000,2820.000000,2820.000000,2631.272461,14700
2016-12-02,2820.000000,2820.000000,2820.000000,2820.000000,2631.272461,0
2016-12-05,2870.000000,2870.000000,2830.000000,2830.000000,2640.603271,200
2016-12-06,2830.000000,2830.000000,2770.000000,2820.000000,2631.272461,120700
2016-12-07,2820.000000,2820.000000,2780.000000,2780.000000,2593.949463,427100
2016-12-08,2780.000000,2780.000000,2780.000000,2780.000000,2593.949463,100
2016-12-09,2700.000000,2720.000000,2680.000000,2680.000000,2500.641846,91000
2016-12-13,2680.000000,2700.000000,2680.000000,2680.000000,2500.641846,5700
2016-12-14,2880.000000,2880.000000,2850.000000,2850.000000,2659.264648,1200
2016-12-15,2850.000000,2850.000000,2850.000000,2850.000000,2659.264648,5300
2016-12-16,2850.000000,2850.000000,2720.000000,2720.000000,2537.965088,16000
2016-12-19,2720.000000,2800.000000,2590.000000,2600.000000,2425.995850,19800
2016-12-20,2600.000000,2600.000000,2550.000000,2570.000000,2398.003418,56400
2016-12-21,2570.000000,2570.000000,2520.000000,2520.000000,2351.349854,142900
2016-12-22,2530.000000,2560.000000,2520.000000,2560.000000,2388.672852,10700
2016-12-23,2500.000000,2510.000000,2500.000000,2510.000000,2342.019287,2000
2016-12-27,2550.000000,2550.000000,2550.000000,2550.000000,2379.342041,64600
2016-12-28,2550.000000,2570.000000,2550.000000,2570.000000,2398.003418,69900
2016-12-29,2550.000000,2550.000000,2550.000000,2550.000000,2379.342041,32800
2016-12-30,2700.000000,2700.000000,2630.000000,2640.000000,2463.318848,12000
2017-01-02,2640.000000,2640.000000,2640.000000,2640.000000,2463.318848,0
2017-01-03,2560.000000,2620.000000,2560.000000,2620.000000,2444.657471,21300
2017-01-04,2620.000000,2630.000000,2620.000000,2620.000000,2444.657471,11700
2017-01-05,2620.000000,2620.000000,2610.000000,2620.000000,2444.657471,11100
2017-01-06,2590.000000,2590.000000,2580.000000,2590.000000,2416.665039,2600
2017-01-09,2590.000000,2590.000000,2580.000000,2580.000000,2407.334229,5300
2017-01-10,2580.000000,2650.000000,2580.000000,2650.000000,2472.649658,1300
2017-01-11,2650.000000,2650.000000,2590.000000,2590.000000,2416.665039,900
2017-01-12,2590.000000,2590.000000,2580.000000,2590.000000,2416.665039,11700
2017-01-13,2590.000000,2590.000000,2580.000000,2580.000000,2407.334229,1600
2017-01-16,2580.000000,2580.000000,2580.000000,2580.000000,2407.334229,2200
2017-01-17,2580.000000,2600.000000,2580.000000,2590.000000,2416.665039,6300
2017-01-18,2590.000000,2600.000000,2590.000000,2600.000000,2425.995850,4400
2017-01-19,2600.000000,2610.000000,2600.000000,2610.000000,2435.326660,2600
2017-01-20,2590.000000,2610.000000,2590.000000,2610.000000,2435.326660,2100
2017-01-23,2610.000000,2640.000000,2610.000000,2640.000000,2463.318848,100
2017-01-24,2640.000000,2640.000000,2600.000000,2600.000000,2425.995850,12500
2017-01-25,2600.000000,2600.000000,2590.000000,2590.000000,2416.665039,14300
2017-01-26,2590.000000,2590.000000,2580.000000,2580.000000,2407.334229,4800
2017-01-27,2580.000000,2580.000000,2580.000000,2580.000000,2407.334229,16500
2017-01-30,2580.000000,2590.000000,2580.000000,2580.000000,2407.334229,6900
2017-01-31,2580.000000,2620.000000,2570.000000,2580.000000,2407.334229,10300
2017-02-01,2580.000000,2650.000000,2580.000000,2650.000000,2472.649658,20000
2017-02-02,2650.000000,2650.000000,2650.000000,2650.000000,2472.649658,9700
2017-02-03,2650.000000,2650.000000,2650.000000,2650.000000,2472.649658,23300
2017-02-06,2610.000000,2610.000000,2600.000000,2600.000000,2425.995850,58400
2017-02-07,2600.000000,2600.000000,2580.000000,2580.000000,2407.334229,93100
2017-02-08,2580.000000,2590.000000,2500.000000,2500.000000,2332.688477,1444500
2017-02-09,2500.000000,2570.000000,2500.000000,2570.000000,2398.003418,22600
2017-02-10,2570.000000,2570.000000,2530.000000,2530.000000,2360.680664,2400
2017-02-13,2530.000000,2570.000000,2530.000000,2570.000000,2398.003418,114300
2017-02-14,2570.000000,2620.000000,2570.000000,2600.000000,2425.995850,4700
2017-02-15,2600.000000,2600.000000,2600.000000,2600.000000,2425.995850,0
2017-02-16,2600.000000,2640.000000,2600.000000,2620.000000,2444.657471,14300
2017-02-17,2620.000000,2650.000000,2580.000000,2640.000000,2463.318848,14900
2017-02-20,2640.000000,2640.000000,2600.000000,2600.000000,2425.995850,3200
2017-02-21,2670.000000,2670.000000,2610.000000,2640.000000,2463.318848,25300
2017-02-22,2640.000000,2650.000000,2610.000000,2610.000000,2435.326660,111200
2017-02-23,2610.000000,2700.000000,2610.000000,2680.000000,2500.641846,16600
2017-02-24,2680.000000,2700.000000,2680.000000,2700.000000,2519.303467,30200
2017-02-27,2690.000000,2690.000000,2690.000000,2690.000000,2509.972656,6200
2017-02-28,2690.000000,2830.000000,2630.000000,2830.000000,2640.603271,115500
2017-03-01,2840.000000,2840.000000,2700.000000,2700.000000,2519.303467,18100
2017-03-02,2750.000000,2780.000000,2700.000000,2750.000000,2565.957031,26700
2017-03-03,2750.000000,2760.000000,2700.000000,2700.000000,2519.303467,71200
2017-03-06,2700.000000,2790.000000,2700.000000,2750.000000,2565.957031,59300
2017-03-07,2790.000000,2790.000000,2710.000000,2710.000000,2528.634277,71500
2017-03-08,2710.000000,2760.000000,2710.000000,2760.000000,2575.287842,11200
2017-03-09,2750.000000,2760.000000,2750.000000,2750.000000,2565.957031,190500
2017-03-10,2750.000000,2750.000000,2700.000000,2700.000000,2519.303467,10600
2017-03-13,2700.000000,2700.000000,2650.000000,2650.000000,2472.649658,9300
2017-03-14,2650.000000,2700.000000,2650.000000,2700.000000,2519.303467,3600
2017-03-15,2700.000000,2700.000000,2650.000000,2700.000000,2519.303467,24500
2017-03-16,2630.000000,2720.000000,2610.000000,2720.000000,2537.965088,24800
2017-03-17,2720.000000,2720.000000,2710.000000,2710.000000,2528.634277,4700
2017-03-20,2710.000000,2710.000000,2710.000000,2710.000000,2528.634277,19100
2017-03-21,2710.000000,2750.000000,2710.000000,2720.000000,2537.965088,4400
2017-03-22,2720.000000,2780.000000,2710.000000,2780.000000,2593.949463,5300
2017-03-23,2750.000000,2770.000000,2750.000000,2750.000000,2565.957031,21100
2017-03-24,2750.000000,2750.000000,2730.000000,2730.000000,2547.295654,1200
2017-03-27,2740.000000,2750.000000,2740.000000,2740.000000,2556.626221,67600
2017-03-29,2740.000000,2740.000000,2720.000000,2730.000000,2547.295654,140200
2017-03-30,2740.000000,2750.000000,2730.000000,2740.000000,2556.626221,554300
2017-03-31,2740.000000,2750.000000,2730.000000,2730.000000,2547.295654,200500
2017-04-03,2750.000000,2750.000000,2730.000000,2730.000000,2547.295654,700200
2017-04-04,2730.000000,2730.000000,2570.000000,2620.000000,2537.610107,272900
2017-04-05,2620.000000,2620.000000,2620.000000,2620.000000,2537.610107,0
2017-04-06,2600.000000,2610.000000,2600.000000,2600.000000,2518.239014,21600
2017-04-07,2600.000000,2600.000000,2550.000000,2550.000000,2469.811279,86200
2017-04-10,2550.000000,2580.000000,2540.000000,2550.000000,2469.811279,77400
